7.853981633974482790e-01,0.000000000000000000e+00,2.300000000000000100e-01,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.832200572638596814e-01,-4.345378248851840611e-03,2.240956550223799360e-01,-1.627518788440331099e-02,-1.499999999999999944e-01,-6.786950261237788551e-01,-1.499999999999999944e-01,8.029114306828450190e-03,-9.206416404563992628e-02,-2.068377496191568243e-01,-1.273724108427607971e-01,-1.715295028220360785e-01,0.000000000000000000e+00
7.811448421863205205e-01,-1.086447705281690101e-02,2.165120008106442007e-01,-2.939813633530288794e-02,-1.499999999999999944e-01,-6.898274787508081873e-01,-1.499999999999999944e-01,1.252718977179120494e-02,-2.446773618238747283e-01,-4.691433608305777270e-01,-3.136259372463665596e-01,-4.001947854080857292e-01,0.000000000000000000e+00
7.792013273990342492e-01,-1.732257534709919986e-02,2.090703583651317976e-01,-4.223488109644590871e-02,-1.499999999999999944e-01,-7.008139190461132317e-01,-1.499999999999999944e-01,1.673095982974445381e-02,-3.980448752039170701e-01,-7.251637169993383480e-01,-4.984988482308382318e-01,-6.247097439724166312e-01,0.000000000000000000e+00
7.773857512630730771e-01,-2.371972523497237542e-02,2.017687732257849587e-01,-5.480003767583841584e-02,-1.499999999999999944e-01,-7.116520667450110249e-01,-1.499999999999999944e-01,2.065737535706755126e-02,-5.520793088258459935e-01,-9.750115673877607358e-01,-6.819647265830856009e-01,-8.451261496305202403e-01,0.000000000000000000e+00
7.756944179696965147e-01,-3.005598449320797186e-02,1.946053057478014381e-01,-6.710718123675400715e-02,-1.499999999999999944e-01,-7.223400846650056550e-01,-1.499999999999999944e-01,2.432233658253986699e-02,-7.066953957088299987e-01,-1.218798399141021616e+00,-8.639982163271210380e-01,-1.061495578522729799e+00,0.000000000000000000e+00
7.741235402754217398e-01,-3.633125373760085625e-02,1.875780835925640044e-01,-7.916943378451005153e-02,-1.499999999999999944e-01,-7.328778768756736284e-01,-1.499999999999999944e-01,2.774204913122739827e-02,-8.618022903976885196e-01,-1.456635101399638366e+00,-1.044569865217908511e+00,-1.273867526579418152e+00,0.000000000000000000e+00
7.726697753233683352e-01,-4.254583993636213562e-02,1.806851196505483148e-01,-9.099774041853792017e-02,-1.499999999999999944e-01,-7.432624988274585398e-01,-1.499999999999999944e-01,3.092865428205710671e-02,-1.017330056688329654e+00,-1.688629892528941800e+00,-1.223663926520784484e+00,-1.482296022696486526e+00,0.000000000000000000e+00
7.713295230659639179e-01,-4.869972045346787626e-02,1.739245478894891062e-01,-1.026032880407446723e-01,-1.499999999999999944e-01,-7.534940195028758669e-01,-1.499999999999999944e-01,3.389608578503916503e-02,-1.173195072121302251e+00,-1.914891097167729539e+00,-1.401255136442207005e+00,-1.686831032846823453e+00,0.000000000000000000e+00
7.700993385473047237e-01,-5.479297856103972075e-02,1.672944840870523864e-01,-1.139961762309139731e-01,-1.499999999999999944e-01,-7.635720390506235411e-01,-1.499999999999999944e-01,3.665671691838094659e-02,-1.329320417184103542e+00,-2.135525560244067922e+00,-1.577322420018010041e+00,-1.887523557410161423e+00,0.000000000000000000e+00
