7.853981633974482790e-01,0.000000000000000000e+00,2.300000000000000100e-01,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.832200572638596814e-01,-4.345378248851840611e-03,2.240956550223799360e-01,-1.627518788440331099e-02,-1.499999999999999944e-01,-6.786950261237788551e-01,-1.499999999999999944e-01,8.029114306828450190e-03,-9.206416404563992628e-02,-2.068377496191568243e-01,-1.273724108427607971e-01,-1.715295028220360785e-01,0.000000000000000000e+00
7.810176642924502310e-01,-4.368636408944328448e-03,2.216263733222659793e-01,-2.927095844143262626e-02,-4.999999999999998890e-02,-8.715765954905803081e-01,-6.772625134349639919e-02,1.252718977179118759e-02,-6.664747600275486294e-02,-2.979689849200967133e-01,-1.376576720206178495e-01,-2.269587889022341431e-01,0.000000000000000000e+00
7.787356869916552959e-01,-3.931827030586522616e-03,2.194395879597302312e-01,-4.177347436081611798e-02,3.452668664560382128e-02,-1.023520384970050712e+00,-9.799256666531613869e-03,1.673642840587143132e-02,-2.749694656292354933e-02,-3.797154765887620909e-01,-1.354991956673567144e-01,-2.717132274843292450e-01,0.000000000000000000e+00
7.763734368240036154e-01,-3.285231078329648325e-03,2.173317528548370792e-01,-5.380726627577687299e-02,1.099998475802655418e-01,-1.152188477493351071e+00,3.401594045954623585e-02,2.068292329661875276e-02,1.862389691376186568e-02,-4.588742636968295430e-01,-1.276716706978666682e-01,-3.125786960852014462e-01,0.000000000000000000e+00
7.739356564882101663e-01,-2.519115310128247458e-03,2.152354169296127884e-01,-6.539256185062723714e-02,1.796895393625361215e-01,-1.265062587567508334e+00,6.793327589489223106e-02,2.438069348864555647e-02,6.922090821598472776e-02,-5.376816250171219114e-01,-1.165923616811381097e-01,-3.518683551199993653e-01,0.000000000000000000e+00
7.714279839561980490e-01,-1.678083353102366275e-03,2.131213499502578879e-01,-7.655033710022716986e-02,2.454107614792339631e-01,-1.366142914329306013e+00,9.413859002351840366e-02,2.784427034531903808e-02,1.230262918195128286e-01,-6.170992500301298866e-01,-1.034376696491735581e-01,-3.906352885614425285e-01,0.000000000000000000e+00
7.688566412920307958e-01,-7.887419776667582358e-04,2.109756281078276063e-01,-8.729969944568249929e-02,3.083121152788586561e-01,-1.457847539207531185e+00,1.139047460331810424e-01,3.108429392020551837e-02,1.792499673078865596e-01,-6.975799781772724639e-01,-8.889681208519548128e-02,-4.294331987841886189e-01,0.000000000000000000e+00
7.662275187485573236e-01,1.311592604170035495e-04,2.087911742477490951e-01,-9.766010334803411352e-02,3.691837993650874394e-01,-1.541764227073168403e+00,1.280298341008504481e-01,3.411336598356476402e-02,2.373446027342782094e-01,-7.793516896682057826e-01,-7.342163683721483758e-02,-4.685854500967104874e-01,0.000000000000000000e+00
7.635464299264962396e-01,1.068641273121653714e-03,2.065646892795454104e-01,-1.076498277866824310e-01,4.286035301082224969e-01,-1.618986629206217387e+00,1.370307747222234696e-01,3.694267068745153010e-02,2.968906857488187723e-01,-8.625187340628863719e-01,-5.733741472766590297e-02,-5.082906335864010305e-01,0.000000000000000000e+00
