7.399062624790453402e-01,7.772238659250561010e-01,-3.219366662662062617e-01,1.657126156004301576e-01,-4.410158741304725516e-01,-6.519367008145880993e-01
7.463345097838376407e-01,5.595529279178967919e-01,-2.343579451006600756e-01,1.687111175806342289e-01,-4.379039235735501800e-01,-6.440020290334029784e-01
7.336706206109706585e-01,5.490908658079906024e-01,-2.300855809336987967e-01,1.648309015318069615e-01,-4.303955021693260941e-01,-6.321236434727438569e-01
7.211566354743536023e-01,5.397524102561719328e-01,-2.262537359364447387e-01,1.614075765315665933e-01,-4.230277630880500683e-01,-6.206824255302414439e-01
7.088580922659807326e-01,5.305725831267815717e-01,-2.224834129564039753e-01,1.581941690114037069e-01,-4.158204529450753029e-01,-6.096003537239013115e-01
6.967711618143618280e-01,5.215487011884705204e-01,-2.187737546367333197e-01,1.551221548211088874e-01,-4.087545549796781641e-01,-5.987979400063598856e-01
6.848920725957339251e-01,5.126781329860404801e-01,-2.151239321921463998e-01,1.521582135453938278e-01,-4.018200989003000712e-01,-5.882358267044848210e-01
6.732171682575597282e-01,5.039582741131911625e-01,-2.115330610098988262e-01,1.492832832991689285e-01,-3.950108986352068308e-01,-5.778911044485062209e-01
6.617428283503633546e-01,4.953865780015024312e-01,-2.080003119599345141e-01,1.464852408173936416e-01,-3.883226001775760272e-01,-5.677487399018803504e-01
6.504655123497405933e-01,4.869605366671826974e-01,-2.045248466604164816e-01,1.437557960022178838e-01,-3.817518717355842806e-01,-5.577980693985220562e-01
6.393817478191498038e-01,4.786776841702229390e-01,-2.011058324441417355e-01,1.410889787961946695e-01,-3.752959832020822950e-01,-5.480309881071667721e-01
6.284881288216017658e-01,4.705355959290601353e-01,-1.977424427500138471e-01,1.384803309407076910e-01,-3.689525786973142374e-01,-5.384409734468506015e-01
6.177813143724845135e-01,4.625318880425221546e-01,-1.944338574868408331e-01,1.359264399106087651e-01,-3.627195415432957759e-01,-5.290225072004621776e-01
6.072580269343409443e-01,4.546642166201295687e-01,-1.911792633692168120e-01,1.334246515187663129e-01,-3.565949080506872759e-01,-5.197707112291762854e-01
5.969150509539052907e-01,4.469302771215176162e-01,-1.879778542256708151e-01,1.309728801175966684e-01,-3.505768084260862949e-01,-5.106811066739584959e-01
5.867492314412694476e-01,4.393278037055023399e-01,-1.848288312795843547e-01,1.285694731291049941e-01,-3.446634234201172431e-01,-5.017494504966315549e-01
5.767574725907250732e-01,4.318545685891164720e-01,-1.817314034036316417e-01,1.262131055741660124e-01,-3.388529506699128335e-01,-4.929716252085823425e-01
5.669367364425718092e-01,4.245083814168090219e-01,-1.786847873486768212e-01,1.239026907443748493e-01,-3.331435777280630783e-01,-4.843435692319530972e-01
5.572840415850001117e-01,4.172870886398776791e-01,-1.756882079481871251e-01,1.216372996909763637e-01,-3.275334606615966648e-01,-4.758612414572976346e-01
5.477964618950045272e-01,4.101885729061370833e-01,-1.727408982993176301e-01,1.194160868098143452e-01,-3.220207083328910369e-01,-4.675206164012669641e-01
5.384711253171937662e-01,4.032107524597495218e-01,-1.698420999218680227e-01,1.172382222797277024e-01,-3.166033732116736443e-01,-4.593177070007535834e-01
5.293052126792960888e-01,3.963515805511166334e-01,-1.669910628963434396e-01,1.151028346177511152e-01,-3.112794498419303446e-01,-4.512486111803736821e-01
5.202959565431228839e-01,3.896090448566833508e-01,-1.641870459823512596e-01,1.130089679775419381e-01,-3.060468818873934849e-01,-4.433095765159087431e-01
5.114406400897302252e-01,3.829811669085015913e-01,-1.614293167185596456e-01,1.109555588013123595e-01,-3.009035780261837267e-01,-4.354970752651516341e-01
5.027365960375254073e-01,3.764660015333684551e-01,-1.587171515054120741e-01,1.089414349606733778e-01,-2.958474359628963657e-01,-4.278078804444743199e-01
4.941812055920722369e-01,3.700616363013671806e-01,-1.560498356717638924e-01,1.069653378146742384e-01,-2.908763726712853548e-01,-4.202391330693636129e-01
4.857718974263739997e-01,3.637661909836180651e-01,-1.534266635265612855e-01,1.050259642309278318e-01,-2.859883579305381174e-01,-4.127883914628259765e-01
4.775061466904429452e-01,3.575778170190546668e-01,-1.508469383966387634e-01,1.031220223349086085e-01,-2.811814475299596050e-01,-4.054536556499520050e-01
4.693814740489989368e-01,3.514946969900445972e-01,-1.483099726516613481e-01,1.012522923695452770e-01,-2.764538123776265066e-01,-3.982333629908970107e-01
4.613954447461823261e-01,3.455150441066690559e-01,-1.458150877171871529e-01,9.941568316552876206e-02,-2.718037602242452944e-01,-3.911263548651505162e-01
