7.399062624790453402e-01,7.772238659250561010e-01,-3.219366662662062617e-01,-6.922525439526708291e-02,-4.130128394354370958e-01,-5.497141376581636818e-01
7.375976890463376012e-01,6.309833203176968830e-01,-2.634202067052009433e-01,-7.244228056772436530e-02,-4.138879775340343903e-01,-5.611392209741283832e-01
7.227219371906054013e-01,6.176876613220735335e-01,-2.580289992271255772e-01,-6.848638797284625768e-02,-4.068604143959145825e-01,-5.500373957803095237e-01
7.081458682824278705e-01,6.046887394466622379e-01,-2.527555516596321494e-01,-6.477799532513345282e-02,-3.998378527769523849e-01,-5.391531661196614644e-01
6.938284269372633206e-01,5.925149688160814554e-01,-2.477932886722902517e-01,-6.349826041693032441e-02,-3.926926462748179247e-01,-5.277576467294925466e-01
6.798339794811668613e-01,5.800939051871105701e-01,-2.427481390879073220e-01,-6.027415465677576911e-02,-3.856819531842400894e-01,-5.173062937323436028e-01
6.661219051215802045e-01,5.679519124101474192e-01,-2.378126988942112219e-01,-5.726167025719999804e-02,-3.787020547139164917e-01,-5.070624997010274582e-01
6.526866515445546302e-01,5.560831354889124167e-01,-2.329843593391877909e-01,-5.445051372970272086e-02,-3.717597703526748787e-01,-4.970226639065869478e-01
6.395227232380747973e-01,5.444816961463256888e-01,-2.282605921021182427e-01,-5.183048257654745972e-02,-3.648612870355808502e-01,-4.871832854383055800e-01
6.266247347020208469e-01,5.331418155480914800e-01,-2.236389174723860396e-01,-4.939193357756144209e-02,-3.580123194173552292e-01,-4.775407451863288855e-01
6.139873971996476776e-01,5.220577924793712299e-01,-2.191169118684913319e-01,-4.712565817921735012e-02,-3.512181089195128281e-01,-4.680913777728665237e-01
6.016055176010898231e-01,5.112240072615131803e-01,-2.146922079424443686e-01,-4.502286656631343531e-02,-3.444834503999409936e-01,-4.588314881296796099e-01
5.894739972334239742e-01,5.006349251201579476e-01,-2.103624944857366286e-01,-4.307517183356532331e-02,-3.378127174776724417e-01,-4.497573663904839703e-01
5.775818724728264408e-01,4.905546416626805351e-01,-2.062038005867283808e-01,-4.227023441616610533e-02,-3.310720053018861853e-01,-4.406388069003451813e-01
5.659361107680032088e-01,4.804399226167413994e-01,-2.020577113966217919e-01,-4.061542398966810907e-02,-3.245366541759711065e-01,-4.319261450236280275e-01
5.545259893282957764e-01,4.705539141236579903e-01,-1.979999864186985647e-01,-3.909255268223868485e-02,-3.180764557069608589e-01,-4.233881005741350623e-01
5.433467746740130444e-01,4.608914375669666552e-01,-1.940285339701874612e-01,-3.769470085984014118e-02,-3.116943037613195688e-01,-4.150210291394998974e-01
