7.399062624790453402e-01,7.772238659250561010e-01,-3.219366662662062617e-01,-6.922525439526708291e-02,-4.130128394354370958e-01,-5.497141376581636818e-01
3.461140807163121114e-01,1.842033190493930661e+00,-4.544133446530551623e-01,4.849911906327306066e-02,-3.663600585925706477e-01,-2.442307102000937369e-01
5.095040661935938964e-01,-2.790408551416979077e-01,4.384853048393988484e-01,8.458213572013120740e-02,-4.261327038446079407e-01,-4.607082990495712238e-01
4.736347561321634370e-01,-6.660667498655845620e-01,4.487438348159825119e-01,7.610695504167738767e-02,-4.246510018578743550e-01,-4.145796026267783430e-01
4.576547903548205398e-01,-1.113828835814542950e+00,4.487046558904119742e-01,9.041768648063921998e-02,-4.301343306363549224e-01,-4.226003919107000351e-01
4.469253695405400184e-01,-2.067340845732720034e+00,4.605470817069651779e-01,1.265879109025499494e-01,-4.217646721258261899e-01,-4.341259992856545402e-01
3.829506449776392540e-01,-2.697202724967058707e+00,4.272187470997457215e-01,1.641876465952974429e-01,-4.005363613981262616e-01,-2.713766051308850735e-01
-4.761186281652820401e-02,2.051661871242324242e+00,-1.295674082195754362e-01,-2.237115121024556008e-01,-4.424706424942085325e-01,-1.400815574017089116e-01
4.593932362413027937e-01,-1.372872072954774758e+00,4.844112743078071714e-01,-1.015355412168887084e-01,-4.111411428905282217e-01,-3.478020125502274684e-01
5.200727255290062967e-01,-2.144207160034393045e+00,4.088170109106099570e-01,-1.585737180472118757e-02,-3.831907285903496940e-01,-2.830998962805152952e-01
-5.520502844703651935e-01,2.795745301702698971e+00,-2.659947824623136881e-03,-2.151801308629169851e-02,-3.890629189844218572e-01,9.907098680951505199e-02
-6.507970422788857123e-02,4.710174500703366851e-01,4.320281706070602246e-01,-1.628280098922059438e-01,-4.787837003147487613e-01,-3.029745277056952180e-01
1.613731468088493159e-01,-6.040235845596209074e-01,4.124785796174997299e-01,-1.298110925277083938e-01,-4.700735903498215462e-01,-3.342927406374170407e-01
2.742201574048601653e-01,-1.367417809613126645e+00,3.259669145597057782e-01,-8.362388702124011475e-02,-4.465655289016870477e-01,-3.200443507977465130e-01
3.638981605071434089e-01,-2.143755412592222243e+00,1.791083498210542801e-01,-2.004314474809934521e-02,-4.137146644487231795e-01,-2.676562861887612499e-01
-6.489413553574505666e-01,2.472720946753299121e+00,3.907014611958700145e-01,-5.588581298125380736e-04,-4.318220765812357254e-01,2.490282595189707154e-02
-7.787701494653212660e-03,-7.724102836337628508e-01,3.595048779164472519e-01,-1.160668630391972905e-01,-4.290494940949530212e-01,-2.761976421815748317e-01
1.234712012981567519e-01,-1.421883010420058380e+00,1.948766101723003186e-01,-9.393999048803969298e-02,-4.134620581606227585e-01,-2.737257004343742750e-01
2.837035779117477730e-01,-2.169688907437931746e+00,-5.297798665116737471e-02,-5.848293241967467138e-02,-3.852294954799519444e-01,-2.476018642279426141e-01
-9.007318658918898047e-01,1.719948209402941242e+00,8.598753657346307477e-01,5.496093746628037680e-02,-3.885640496301786539e-01,-2.324965899794264115e-02
-5.766569823266428640e-01,1.510008980063192452e-01,6.730537251223146500e-01,-6.389891502140516988e-02,-3.836860543415129832e-01,-1.367932197765147073e-01
-6.238293565195738438e-02,-1.337263442264698732e+00,1.511942119099405624e-01,-1.281486968805514992e-01,-3.543484875018775293e-01,-3.073547475923852912e-01
1.711218847737995541e-01,-1.934622322776904157e+00,-2.086617123225125436e-01,-1.202322709479766438e-01,-3.213391409205529903e-01,-3.114121916570254944e-01
1.174813292844762325e+00,-1.869627373911155965e+00,-1.177428278327334210e+00,-1.606914841186162235e-01,-1.565438600486487586e-01,-3.667383367358315605e-01
1.399135606764379425e+00,-1.232319529095178945e+00,-1.337875113571346031e+00,-2.095315621036085707e-01,-1.296922844934467189e-01,-3.096633471545821026e-01
1.225470466505313327e+00,-7.944632485660564347e-01,-1.134731029614602038e+00,-2.372905747384805308e-01,-1.845903399160808145e-01,-2.379748997665719901e-01
1.048355035718567363e+00,-4.244954876214106498e-01,-9.392838822274239829e-01,-2.318832926763536861e-01,-2.362881274256934394e-01,-1.670793204665970144e-01
9.046641903212435665e-01,-7.859951275523199832e-02,-7.864778832068105574e-01,-2.122903873971486999e-01,-2.690772984216823760e-01,-9.585898401802987745e-02
