7.853981633974482790e-01,0.000000000000000000e+00,2.300000000000000100e-01,0.000000000000000000e+00,-2.500000000000000000e-01,-2.500000000000000000e-01,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.547335262898727803e-01,-5.376639930614051516e-02,2.564544495312148786e-01,-2.964994864577427669e-01,-2.149999999999999967e-01,-5.541263744180246142e+00,-2.149999999999999967e-01,3.500000000000000333e-02,-1.051309056004087417e+00,-2.657531040497788322e+00,-1.548398962800574763e+00,-2.160441133701302974e+00,0.000000000000000000e+00
7.135169154872016417e-01,-7.930930838865997423e-02,2.705228619482691332e-01,-2.614994864577427913e-01,-6.667274165435655986e-01,-5.506263744180246000e+00,-2.051305837823893974e+00,-3.650332151701946026e-01,-1.016309056004087497e+00,-5.353244520008227703e+00,-1.513398962800574843e+00,-3.519868705083034399e+00,0.000000000000000000e+00
6.718934301511229057e-01,-1.032601046324089361e-01,2.857020105240756780e-01,-2.999235660675785287e-01,-6.317274165435655675e-01,-5.529976154727740401e+00,-2.429805581264293579e+00,-3.300332151701945715e-01,-9.813090560040874655e-01,-8.041288800627974354e+00,-1.478398962800574923e+00,-4.858435776912018333e+00,0.000000000000000000e+00
6.245846688866529828e-01,-1.176399720338217186e-01,3.035633329546147396e-01,-2.998708415905360081e-01,-5.967274165435655364e-01,-6.000671419958949926e+00,-2.426985538459542013e+00,-2.950332151701945405e-01,-9.463090560040874344e-01,-1.111314680893898910e+01,-1.443398962800575003e+00,-6.396493946332848068e+00,0.000000000000000000e+00
5.713985836889763359e-01,-1.218816106817963568e-01,3.156510536027873903e-01,-2.816581288141670747e-01,-5.617274165435655053e-01,-7.006527099047047180e+00,-2.391985538459541871e+00,-2.600332151701945094e-01,-9.113090560040874033e-01,-1.416185409623351354e+01,-1.408398962800575083e+00,-7.720852366165857461e+00,0.000000000000000000e+00
5.126533162760008588e-01,-1.219044529334575300e-01,3.216870083779369005e-01,-2.466581288141670714e-01,-5.267274165435654742e-01,-6.971527099047047038e+00,-3.077127056779539682e+00,-2.250332151701945060e-01,-8.763090560040873722e-01,-1.771532132158023032e+01,-1.373398962800575163e+00,-9.369736184860316897e+00,0.000000000000000000e+00
4.514765098311235292e-01,-1.215398109183269820e-01,3.237513143845655028e-01,-2.116581288141670680e-01,-9.278137180172651988e-01,-6.936527099047046896e+00,-4.207740893219783729e+00,-1.900332151701945027e-01,-8.413090560040873411e-01,-2.101638009719402334e+01,-1.338398962800575243e+00,-1.068737849889282288e+01,0.000000000000000000e+00
3.726475048500745846e-01,-1.460753551731630573e-01,3.132732727036241505e-01,-1.766581288141670647e-01,-8.928137180172651677e-01,-1.049874540310165472e+01,-4.172740893219783587e+00,-4.196797338280520706e-01,-8.063090560040873100e-01,-2.647593452894139432e+01,-1.664979044733407187e+00,-1.395279369318743790e+01,0.000000000000000000e+00
3.178673799533955346e-01,-1.461241398809777492e-01,3.250181398582357994e-01,-1.416581288141670614e-01,-8.578137180172651366e-01,-1.132931896645455083e+01,-4.137740893219783445e+00,-3.846797338280520950e-01,-7.713090560040872790e-01,-2.980826950403771392e+01,-1.629979044733407267e+00,-1.550909935584405908e+01,0.000000000000000000e+00
2.660169751253542159e-01,-1.475250960224371855e-01,3.392554829257029003e-01,-2.060150811060953435e-01,-8.228137180172651055e-01,-1.263902022278644033e+01,-4.102740893219783302e+00,-3.985421381549116293e-01,-7.363090560040872479e-01,-3.276433240175780526e+01,-1.594979044733407347e+00,-1.678411754966554881e+01,0.000000000000000000e+00
2.131999114074976109e-01,-1.165098321490288247e-01,3.812261517399898603e-01,-1.710150811060953402e-01,-7.878137180172650744e-01,-1.509483808336545252e+01,-4.067740893219783160e+00,-4.503756100540148299e-01,-5.258832764654181702e+00,-4.015981911539160620e+01,-6.973695154704557808e+00,-2.332341186197831462e+01,0.000000000000000000e+00
1.702291276699628986e-01,-1.277666931888062352e-01,4.052536996811879622e-01,-1.360150811060953369e-01,-7.528137180172650433e-01,-1.625459891519671629e+01,-4.032740893219783018e+00,-4.153756100540147989e-01,-5.223832764654181560e+00,-4.288226692105392601e+01,-6.938695154704557666e+00,-2.465270162646582364e+01,0.000000000000000000e+00
1.138587933537800745e-01,-1.252744576277450006e-01,4.140018412405382930e-01,-1.010150811060953335e-01,-7.178137180172650123e-01,-1.709179471184347676e+01,-3.997740893219782876e+00,-3.803756100540147678e-01,-5.188832764654181418e+00,-4.620005670828734168e+01,-6.903695154704557524e+00,-2.614290583797457046e+01,0.000000000000000000e+00
4.882880986327073347e-02,-1.274244872849267241e-01,4.117784436556800043e-01,-6.601508110609533020e-02,-6.828137180172649812e-01,-1.794381517666453618e+01,-3.962740893219782734e+00,-3.453756100540147367e-01,-5.153832764654181275e+00,-4.998376140087498243e+01,-6.868695154704557382e+00,-2.781827001318569614e+01,0.000000000000000000e+00
-8.028052049943730506e-03,-1.244097827803861966e-01,4.185055426479061813e-01,-1.574680198966414424e-01,-6.478137180172649501e-01,-1.959818970059519927e+01,-3.927740893219782592e+00,-4.609294573990057042e-01,-5.118832764654181133e+00,-5.302505313490237882e+01,-6.833695154704557240e+00,-2.901620243465835003e+01,0.000000000000000000e+00
-6.645394556142519837e-02,-1.197839532962010900e-01,4.258239692057302905e-01,-1.224680198966414391e-01,-6.128137180172649190e-01,-2.294710760141001060e+01,-3.892740893219782450e+00,-4.528355998806667948e-01,-5.083832764654180991e+00,-5.741557173630402389e+01,-6.803539308076410386e+00,-3.151733622084907793e+01,0.000000000000000000e+00
-1.232755961356540586e-01,-1.154463807745719633e-01,4.331112859113109281e-01,-8.746801989664143573e-02,-5.778137180172648879e-01,-2.368908360726447526e+01,-3.857740893219782308e+00,-4.178355998806667637e-01,-5.048832764654180849e+00,-6.075983228477871734e+01,-6.768539308076410244e+00,-3.301937904544350744e+01,0.000000000000000000e+00
-1.907306938072909075e-01,-1.212924029004810167e-01,4.303354875383267886e-01,-5.246801989664143240e-02,-5.428137180172648568e-01,-2.454736456204801343e+01,-3.822740893219782166e+00,-3.828355998806667326e-01,-5.013832764654180707e+00,-6.468953317852725604e+01,-6.733539308076410101e+00,-3.476211466731161437e+01,0.000000000000000000e+00
-2.420261944525136100e-01,-1.167616922358347686e-01,4.417151796379620854e-01,-2.266320311431486156e-01,-5.078137180172648257e-01,-2.680725398028964079e+01,-3.787740893219782023e+00,-6.210196643759817725e-01,-4.978832764654180565e+00,-6.723572401885255090e+01,-6.698539308076409959e+00,-3.564525138145494765e+01,0.000000000000000000e+00
-3.073953849348201595e-01,-1.206590212249978727e-01,4.399412891814883375e-01,-1.916320311431486123e-01,-4.728137180172647946e-01,-2.844308261994387976e+01,-3.752740893219781881e+00,-6.115341799432072456e-01,-4.943832764654180423e+00,-7.158851658810972651e+01,-6.663539308076409817e+00,-3.787870598560154889e+01,0.000000000000000000e+00
-3.611998323553763379e-01,-1.144796230191208186e-01,4.485348168194053797e-01,-1.566320311431486090e-01,-1.042013443571637055e+00,-2.952814369943110862e+01,-3.717740893219781739e+00,-5.765341799432072145e-01,-4.908832764654180281e+00,-7.440396545822895291e+01,-6.628539308076409675e+00,-3.894975803408590309e+01,0.000000000000000000e+00
-4.429824665485708746e-01,-1.354331649876052979e-01,4.603556368202824656e-01,-1.216320311431486056e-01,-1.007013443571637135e+00,-3.030497260312066388e+01,-3.682740893219781597e+00,-5.415341799432071834e-01,-4.873832764654180139e+00,-7.933668432447764474e+01,-6.593539308076409533e+00,-4.123099781280785692e+01,0.000000000000000000e+00
-4.581056413238006053e-01,-1.478594720734532630e-01,4.646468890151984610e-01,-6.968369393095947828e-01,-9.720134435716371035e-01,-3.146106670742741329e+01,-3.647740893219781455e+00,-1.152923206710763093e+00,-4.838832764654179996e+00,-8.001177045474854310e+01,-6.558539308076409391e+00,-4.141577469773446296e+01,0.000000000000000000e+00
-4.581056413238006053e-01,-1.463683893126681013e-01,4.639116486120041238e-01,-1.013413861278835038e+00,-1.104183852999818471e+00,-3.142606670742741315e+01,-3.787814852233463814e+00,-1.525437751639934225e+00,-4.803832764654179854e+00,-7.997677045474854651e+01,-6.523539308076409249e+00,-4.138077469773446637e+01,0.000000000000000000e+00
-4.581056413238006053e-01,-1.448773065518829672e-01,4.631764082088097867e-01,-1.320234883879850996e+00,-1.089984929194397045e+00,-3.139106670742741301e+01,-3.752814852233463672e+00,-1.861070093614784371e+00,-4.768832764654179712e+00,-7.994177045474854992e+01,-6.488539308076409107e+00,-4.134577469773446978e+01,0.000000000000000000e+00
-4.581056413238006053e-01,-1.433862237910978332e-01,4.624411678056154495e-01,-1.603301949480995914e+00,-1.054984929194397125e+00,-3.147830462713434230e+01,-3.717814852233463530e+00,-2.167556380033160757e+00,-4.733832764654179570e+00,-7.990677045474855333e+01,-6.453539308076408965e+00,-4.131077469773447319e+01,0.000000000000000000e+00
-4.581056413238006053e-01,-1.418951410303126992e-01,4.617059274024211124e-01,-1.828868758530148408e+00,-1.165152026499136850e+00,-3.144330462713434216e+01,-3.776532771051959170e+00,-2.415668741574715561e+00,-4.698832764654179428e+00,-7.987177045474855674e+01,-6.418539308076408823e+00,-4.127577469773447660e+01,0.000000000000000000e+00
-4.581056413238006053e-01,-1.404040582695275652e-01,4.609706869992267753e-01,-1.985466555015959811e+00,-1.149894069296433674e+00,-3.140830462713434201e+01,-3.765276708234756242e+00,-2.595050205900886198e+00,-4.663832764654179286e+00,-7.983677045474856016e+01,-6.383539308076408680e+00,-4.124077469773448001e+01,0.000000000000000000e+00
-4.585135383765360229e-01,-1.391400789236733326e-01,4.601381553409777947e-01,-2.101383617432649675e+00,-1.114894069296433754e+00,-3.138823479027332652e+01,-3.746275706811603268e+00,-2.735521426032630377e+00,-4.628832764654179144e+00,-7.981499490656355533e+01,-6.348539308076408538e+00,-4.120577469773448342e+01,0.000000000000000000e+00
-4.683310796559757017e-01,-1.432750190357053310e-01,4.596781270707526734e-01,-2.185903476217135655e+00,-1.079894069296433834e+00,-3.141173920133612896e+01,-3.747977911878840995e+00,-2.844711313625765570e+00,-4.593832764654179002e+00,-8.009828992909696410e+01,-6.313539308076408396e+00,-4.117077469773448684e+01,0.000000000000000000e+00
-4.835202312090934318e-01,-1.495439987626274447e-01,4.614684647730510902e-01,-2.243253054769163590e+00,-1.044894069296433914e+00,-3.140136311166910588e+01,-3.790638063861912155e+00,-2.924727911465859975e+00,-4.558832764654178860e+00,-8.055573821102962029e+01,-6.278539308076408254e+00,-4.113577469773449025e+01,0.000000000000000000e+00
-5.016025650291637827e-01,-1.563330074247735735e-01,4.648954439247331982e-01,-2.279818402774128838e+00,-1.009894069296433994e+00,-3.140101197901226016e+01,-3.837677578026376324e+00,-2.982667295859070755e+00,-4.523832764654178717e+00,-8.110698650751190542e+01,-6.243539308076408112e+00,-4.110077469773449366e+01,0.000000000000000000e+00
-5.208756789944319898e-01,-1.631386126951991367e-01,4.691089689682416686e-01,-2.300718688376867327e+00,-9.748940692964339627e-01,-3.139732647779387520e+01,-3.888469499952332153e+00,-3.023764045085786112e+00,-4.488832764654178575e+00,-8.169684114975427747e+01,-6.208539308076407970e+00,-4.106577469773449707e+01,0.000000000000000000e+00
